WC,WPS,Sixltr,Dic,funct,pronoun,ppron,i,we,you,shehe,they,ipron,article,verb,auxverb,past,present,future,adverb,preps,conj,negate,quant,number,swear,social,family,friend,humans,affect,posemo,negemo,anx,anger,sad,cogmech,insight,cause,discrep,tentat,certain,inhib,incl,excl,percept,see,hear,feel,bio,body,health,sexual,ingest,relativ,motion,space,time,work,achieve,leisure,home,money,relig,death,assent,nonfl,filler,class
24,24,12.5,95.83,62.5,29.17,20.83,4.17,0,8.33,8.33,0,8.33,4.17,20.83,12.5,4.17,16.67,0,16.67,4.17,12.5,0,0,0,0,25,0,4.17,0,12.5,12.5,0,0,0,0,12.5,0,8.33,0,0,4.17,0,0,0,4.17,0,4.17,0,0,0,0,0,0,16.67,0,0,20.83,0,0,0,0,0,0,0,0,0,0,no
19,19,10.53,57.89,47.37,10.53,10.53,0,0,5.26,5.26,0,0,0,10.53,10.53,0,10.53,0,10.53,5.26,10.53,0,5.26,0,0,10.53,0,0,0,5.26,5.26,0,0,0,0,10.53,0,0,5.26,5.26,0,0,5.26,5.26,0,0,0,0,0,0,0,0,0,15.79,0,5.26,5.26,0,0,0,0,0,0,0,0,0,0,no
21,21,14.29,95.24,66.67,23.81,23.81,0,0,19.05,4.76,0,0,4.76,14.29,14.29,0,14.29,0,14.29,9.52,9.52,0,0,0,0,33.33,0,0,9.52,14.29,4.76,9.52,0,4.76,0,9.52,0,4.76,4.76,4.76,0,0,0,4.76,0,0,0,0,0,0,0,0,0,9.52,0,4.76,4.76,0,0,0,0,0,0,0,0,0,0,no
25,25,4,80,56,20,20,0,0,4,16,0,0,4,16,16,4,12,0,0,12,4,0,0,0,0,24,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,4,4,8,0,4,0,0,0,0,0,0,12,4,0,8,0,4,0,0,0,0,0,0,0,0,no
9,9,0,100,77.78,22.22,22.22,0,0,11.11,11.11,0,0,0,22.22,22.22,0,22.22,0,22.22,0,11.11,0,0,0,0,22.22,0,0,0,0,0,0,0,0,0,33.33,0,0,0,11.11,0,0,0,33.33,0,0,0,0,0,0,0,0,0,22.22,0,22.22,0,0,0,0,0,0,0,0,0,0,0,no
18,18,22.22,94.44,61.11,33.33,27.78,5.56,5.56,11.11,5.56,0,5.56,0,27.78,22.22,0,27.78,0,5.56,5.56,5.56,5.56,0,0,0,27.78,0,0,0,0,0,0,0,0,0,16.67,5.56,5.56,0,0,5.56,0,0,0,5.56,0,5.56,0,0,0,0,0,0,5.56,0,5.56,0,5.56,0,5.56,0,0,0,0,0,0,0,no
28,28,7.14,92.86,64.29,21.43,17.86,7.14,0,3.57,7.14,0,3.57,0,21.43,14.29,0,21.43,0,7.14,10.71,17.86,0,0,0,3.57,10.71,0,0,0,10.71,3.57,7.14,0,3.57,0,14.29,0,7.14,0,0,0,0,7.14,0,0,0,0,0,3.57,0,0,3.57,0,14.29,0,7.14,10.71,7.14,3.57,0,0,0,0,0,0,0,3.57,no
17,17,23.53,88.24,52.94,23.53,11.76,0,0,5.88,5.88,0,11.76,0,23.53,17.65,0,17.65,0,5.88,5.88,5.88,0,0,0,0,29.41,0,0,0,17.65,11.76,5.88,0,5.88,0,11.76,0,0,0,5.88,0,5.88,0,5.88,0,0,0,0,5.88,0,0,5.88,0,5.88,0,5.88,0,0,0,0,0,0,0,5.88,5.88,0,0,no
23,23,17.39,82.61,69.57,26.09,21.74,0,4.35,8.7,8.7,0,4.35,0,17.39,8.7,0,17.39,0,4.35,13.04,17.39,0,0,0,0,26.09,0,0,0,0,0,0,0,0,0,39.13,4.35,0,8.7,17.39,4.35,0,4.35,17.39,0,0,0,0,0,0,0,0,0,4.35,0,4.35,0,0,0,0,0,0,0,0,0,0,0,no
22,22,4.55,77.27,59.09,22.73,22.73,0,0,18.18,4.55,0,0,4.55,18.18,9.09,0,18.18,0,0,22.73,0,0,0,0,0,27.27,0,0,0,9.09,9.09,0,0,0,0,9.09,0,0,0,0,0,0,9.09,0,9.09,0,9.09,0,0,0,0,0,0,4.55,0,4.55,0,0,0,0,0,0,0,0,0,0,0,no
22,22,22.73,90.91,54.55,22.73,18.18,0,0,13.64,4.55,0,4.55,0,9.09,9.09,0,9.09,0,13.64,0,13.64,0,4.55,0,0,40.91,0,9.09,4.55,9.09,9.09,0,0,0,0,18.18,0,4.55,0,4.55,0,0,4.55,4.55,9.09,0,9.09,0,0,0,0,0,0,9.09,0,4.55,4.55,0,0,0,0,0,0,0,0,0,0,no
20,20,5,90,50,25,20,5,0,10,5,0,5,0,25,15,0,20,5,10,0,5,0,0,0,0,25,5,0,5,5,5,0,0,0,0,10,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,5,10,0,0,0,0,0,0,5,0,0,no
30,30,3.33,90,66.67,13.33,10,0,0,6.67,3.33,0,3.33,6.67,23.33,20,0,23.33,0,3.33,6.67,10,3.33,6.67,3.33,0,23.33,0,0,3.33,10,10,0,0,0,0,10,0,3.33,3.33,3.33,0,0,0,6.67,3.33,0,3.33,0,0,0,0,0,0,3.33,0,0,0,0,6.67,0,0,0,0,0,0,0,0,no
27,27,11.11,77.78,55.56,25.93,14.81,3.7,0,7.41,3.7,0,11.11,0,14.81,14.81,3.7,11.11,0,3.7,11.11,0,0,0,0,0,14.81,0,0,0,3.7,3.7,0,0,0,0,11.11,3.7,3.7,0,0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,7.41,0,7.41,0,0,0,0,0,0,3.7,0,3.7,0,0,no
25,25,8,84,48,16,16,0,0,12,4,0,0,0,20,16,8,12,0,8,4,0,0,0,4,0,32,0,4,4,12,8,4,0,4,0,4,0,4,0,0,0,0,0,0,4,4,0,0,4,4,0,0,0,16,8,4,4,0,0,0,0,0,0,0,4,0,0,no
27,27,11.11,81.48,62.96,29.63,11.11,3.7,0,3.7,3.7,0,18.52,3.7,18.52,11.11,7.41,7.41,0,3.7,11.11,0,3.7,0,3.7,0,14.81,0,0,0,0,0,0,0,0,0,7.41,0,0,0,0,3.7,0,0,3.7,7.41,7.41,0,0,0,0,0,0,0,7.41,0,0,7.41,0,0,0,3.7,0,0,0,0,0,0,no
18,18,16.67,88.89,50,27.78,27.78,5.56,0,16.67,5.56,0,0,0,22.22,11.11,11.11,11.11,0,0,0,11.11,0,0,0,0,50,0,5.56,0,0,0,0,0,0,0,11.11,0,0,0,0,0,0,11.11,0,5.56,0,5.56,0,0,0,0,0,0,0,0,0,0,11.11,11.11,0,0,0,0,0,0,0,0,no
19,19,0,94.74,78.95,21.05,10.53,0,0,5.26,5.26,0,10.53,5.26,21.05,21.05,0,21.05,0,15.79,10.53,10.53,0,0,0,0,26.32,0,0,5.26,0,0,0,0,0,0,10.53,0,5.26,0,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,15.79,0,10.53,0,0,0,0,0,0,0,0,0,0,0,no
16,16,18.75,93.75,62.5,31.25,31.25,12.5,6.25,6.25,6.25,0,0,0,18.75,18.75,0,12.5,0,0,0,0,0,6.25,6.25,0,25,0,6.25,0,25,18.75,6.25,0,6.25,0,12.5,0,0,6.25,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,0,0,0,no
20,20,25,85,65,20,15,0,0,5,10,0,5,0,15,15,0,15,0,5,10,5,0,5,10,0,15,0,0,0,10,0,10,5,0,5,10,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,15,0,10,5,5,0,0,0,5,0,0,0,0,0,no
19,19,10.53,84.21,63.16,21.05,21.05,0,0,5.26,15.79,0,0,5.26,21.05,15.79,0,21.05,0,10.53,10.53,10.53,0,0,0,0,26.32,0,0,0,5.26,5.26,0,0,0,0,5.26,0,0,0,0,0,0,5.26,0,0,0,0,0,10.53,0,5.26,5.26,0,5.26,0,5.26,5.26,0,0,0,0,0,0,0,0,0,5.26,no
17,17,5.88,94.12,76.47,23.53,17.65,5.88,0,5.88,5.88,0,5.88,5.88,17.65,17.65,0,17.65,0,17.65,5.88,11.76,0,0,0,0,11.76,0,0,0,5.88,5.88,0,0,0,0,11.76,0,0,0,0,0,0,11.76,0,0,0,0,0,0,0,0,0,0,17.65,0,5.88,11.76,0,0,0,0,0,5.88,0,11.76,0,0,no
20,20,10,85,60,25,20,0,0,5,10,5,5,0,15,10,5,5,5,0,15,5,5,0,0,0,25,0,0,0,5,5,0,0,0,0,30,0,0,10,10,0,0,10,10,0,0,0,0,5,5,0,0,0,20,5,15,0,0,0,0,5,0,0,0,5,0,0,no
26,26,11.54,80.77,61.54,23.08,11.54,3.85,0,3.85,3.85,0,11.54,3.85,15.38,15.38,3.85,11.54,0,7.69,7.69,3.85,0,3.85,7.69,0,19.23,0,0,0,0,0,0,0,0,0,7.69,0,0,0,0,3.85,0,0,3.85,3.85,0,3.85,0,0,0,0,0,0,7.69,0,0,7.69,3.85,0,0,0,0,0,0,0,0,0,no
15,15,6.67,100,80,40,20,6.67,0,6.67,6.67,0,20,13.33,20,20,0,20,0,0,0,6.67,0,0,0,0,20,6.67,0,0,0,0,0,0,0,0,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
25,25,12,92,60,28,20,0,0,8,12,0,8,4,24,12,0,20,4,8,8,12,4,0,0,0,20,0,0,0,12,12,0,0,0,0,16,4,8,0,0,0,0,0,4,12,8,0,4,0,0,0,0,0,12,0,4,8,0,0,0,0,0,0,0,0,0,0,no
17,17,11.76,100,52.94,23.53,17.65,0,0,11.76,5.88,0,5.88,0,23.53,17.65,0,17.65,0,0,11.76,0,0,0,0,0,23.53,0,0,5.88,0,0,0,0,0,0,17.65,0,0,0,5.88,5.88,5.88,0,0,0,0,0,0,0,0,0,0,0,17.65,5.88,5.88,5.88,0,5.88,5.88,0,0,0,0,5.88,0,0,no
6,6,0,100,83.33,33.33,33.33,0,0,16.67,16.67,0,0,0,33.33,33.33,0,33.33,0,16.67,0,0,0,0,0,0,33.33,0,0,0,16.67,16.67,0,0,0,0,16.67,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
26,26,11.54,80.77,61.54,23.08,11.54,0,0,3.85,7.69,0,11.54,7.69,15.38,11.54,7.69,7.69,0,0,15.38,0,0,0,3.85,0,19.23,0,0,3.85,3.85,0,3.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.54,0,3.85,3.85,0,0,0,0,0,0,0,0,0,0,no
20,20,5,85,65,25,15,0,0,10,5,0,10,0,20,15,0,20,0,5,0,10,5,5,0,0,20,0,0,0,15,0,15,0,15,0,30,5,5,0,0,5,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
25,25,4,76,64,24,16,0,4,8,4,0,8,4,20,12,0,20,0,12,8,8,0,0,4,0,20,0,0,0,4,4,0,0,0,0,20,0,0,8,8,0,0,0,12,0,0,0,0,0,0,0,0,0,8,0,4,4,0,0,0,0,0,0,0,0,0,0,no
23,23,0,95.65,60.87,30.43,30.43,13.04,0,13.04,4.35,0,0,4.35,17.39,8.7,0,17.39,0,13.04,0,8.7,0,4.35,0,0,34.78,0,0,4.35,13.04,13.04,0,0,0,0,4.35,0,0,0,0,4.35,0,0,0,0,0,0,0,13.04,0,4.35,8.7,0,8.7,4.35,0,4.35,0,0,0,0,0,8.7,0,0,0,0,no
26,26,15.38,76.92,50,23.08,15.38,0,0,11.54,3.85,0,7.69,3.85,19.23,15.38,3.85,11.54,0,3.85,3.85,7.69,0,0,0,0,23.08,3.85,0,3.85,11.54,7.69,3.85,3.85,0,0,7.69,3.85,0,0,0,0,0,3.85,0,3.85,0,0,3.85,0,0,0,0,0,3.85,0,0,3.85,0,3.85,0,0,0,0,0,0,0,0,no
26,26,15.38,84.62,57.69,23.08,23.08,3.85,0,7.69,11.54,0,0,7.69,19.23,15.38,0,15.38,0,0,7.69,3.85,0,0,0,0,26.92,3.85,0,0,0,0,0,0,0,0,15.38,0,0,3.85,3.85,0,0,7.69,0,3.85,0,3.85,0,3.85,0,3.85,0,0,11.54,0,3.85,7.69,0,0,0,0,0,0,0,0,0,0,no
17,17,17.65,88.24,64.71,17.65,17.65,0,0,11.76,5.88,0,0,5.88,29.41,17.65,5.88,23.53,0,5.88,5.88,17.65,5.88,5.88,5.88,0,23.53,0,0,0,11.76,5.88,0,0,0,0,17.65,5.88,0,5.88,5.88,0,0,5.88,5.88,11.76,0,5.88,0,0,0,0,0,0,11.76,0,5.88,5.88,0,5.88,0,0,0,0,0,0,0,0,no
26,26,7.69,73.08,42.31,11.54,11.54,0,0,3.85,7.69,0,0,11.54,15.38,11.54,7.69,7.69,0,0,0,7.69,0,0,0,0,19.23,0,0,3.85,3.85,0,3.85,0,3.85,0,11.54,0,0,3.85,7.69,0,3.85,0,7.69,7.69,7.69,0,0,3.85,0,3.85,0,0,0,0,0,0,0,0,0,0,0,0,3.85,3.85,0,0,no
23,23,17.39,78.26,52.17,17.39,13.04,0,4.35,4.35,4.35,0,4.35,4.35,13.04,13.04,4.35,8.7,0,4.35,8.7,8.7,0,0,0,0,26.09,0,0,8.7,13.04,13.04,0,0,0,0,8.7,0,0,0,0,0,0,8.7,0,8.7,8.7,0,0,0,0,0,0,0,4.35,0,0,4.35,0,0,0,0,0,0,0,0,0,0,no
24,24,16.67,91.67,58.33,20.83,12.5,0,0,8.33,4.17,0,8.33,12.5,12.5,12.5,0,12.5,0,4.17,0,12.5,0,0,0,4.17,16.67,0,0,4.17,12.5,4.17,8.33,4.17,4.17,0,16.67,0,8.33,0,0,0,0,4.17,4.17,0,0,0,0,4.17,0,0,4.17,0,0,0,0,0,0,0,8.33,0,0,0,0,4.17,0,0,no
19,19,5.26,84.21,63.16,36.84,26.32,0,5.26,10.53,10.53,0,10.53,0,31.58,21.05,0,31.58,0,0,0,5.26,0,5.26,0,0,31.58,0,0,0,5.26,5.26,0,0,0,0,15.79,0,0,0,5.26,0,0,5.26,5.26,5.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
20,20,25,100,70,35,20,5,0,10,5,0,15,0,20,15,0,20,0,0,20,10,0,0,0,0,30,0,0,0,20,20,0,0,0,0,20,5,0,5,10,5,0,0,0,0,0,0,0,0,0,0,0,0,15,0,5,10,0,0,0,0,0,0,0,0,0,0,no
26,26,0,88.46,69.23,23.08,19.23,0,0,7.69,7.69,3.85,3.85,3.85,23.08,11.54,0,23.08,0,11.54,11.54,3.85,0,7.69,3.85,0,34.62,0,0,3.85,7.69,7.69,0,0,0,0,11.54,3.85,3.85,0,0,0,0,3.85,0,0,0,0,0,0,0,0,0,0,3.85,0,3.85,0,0,3.85,0,0,0,0,0,0,0,0,no
19,19,15.79,84.21,57.89,10.53,10.53,0,0,5.26,5.26,0,0,5.26,21.05,21.05,0,21.05,0,5.26,15.79,10.53,5.26,0,0,0,10.53,0,0,0,10.53,5.26,5.26,0,0,5.26,15.79,0,0,0,5.26,0,0,10.53,0,5.26,0,0,5.26,5.26,5.26,0,0,0,5.26,0,5.26,0,0,0,0,0,0,0,0,0,0,0,no
20,20,15,100,65,20,20,5,0,10,5,0,0,10,10,10,0,10,0,10,10,5,5,0,0,0,15,0,0,0,15,10,5,0,5,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20,0,0,0,0,0,0,0,0,5,0,0,no
26,26,3.85,84.62,46.15,19.23,19.23,7.69,3.85,3.85,3.85,0,0,0,26.92,15.38,3.85,23.08,0,0,7.69,11.54,3.85,0,0,3.85,15.38,0,0,0,11.54,0,11.54,0,11.54,0,15.38,0,3.85,0,0,0,0,11.54,0,3.85,0,3.85,0,3.85,0,0,3.85,0,11.54,0,3.85,7.69,0,3.85,0,0,0,0,0,0,0,0,no
23,23,8.7,95.65,60.87,21.74,21.74,8.7,0,4.35,8.7,0,0,4.35,17.39,8.7,0,17.39,0,17.39,0,4.35,0,4.35,0,0,13.04,0,0,0,8.7,4.35,4.35,0,0,4.35,21.74,8.7,0,0,4.35,0,4.35,0,4.35,4.35,0,0,4.35,4.35,0,0,4.35,0,13.04,0,0,13.04,0,0,0,0,0,0,0,13.04,0,0,no
19,19,21.05,89.47,63.16,26.32,26.32,0,0,15.79,5.26,5.26,0,0,21.05,15.79,0,15.79,5.26,5.26,5.26,15.79,0,0,0,0,26.32,0,0,0,10.53,10.53,0,0,0,0,15.79,0,5.26,0,0,0,5.26,5.26,0,5.26,5.26,0,0,0,0,0,0,0,5.26,0,5.26,0,5.26,5.26,5.26,0,0,0,0,0,0,0,no
16,16,18.75,93.75,62.5,37.5,31.25,6.25,0,12.5,12.5,0,6.25,0,31.25,18.75,0,31.25,0,0,0,0,6.25,0,0,0,25,0,0,0,12.5,12.5,0,0,0,0,25,12.5,0,0,0,6.25,0,0,6.25,0,0,0,0,6.25,0,0,0,6.25,0,0,0,0,0,6.25,6.25,0,0,0,0,0,0,0,no
29,29,0,89.66,72.41,24.14,20.69,0,0,6.9,6.9,6.9,3.45,3.45,24.14,13.79,0,24.14,0,10.34,10.34,6.9,0,6.9,3.45,0,34.48,0,0,3.45,6.9,6.9,0,0,0,0,13.79,3.45,3.45,0,0,0,0,6.9,0,0,0,0,0,0,0,0,0,0,3.45,0,3.45,0,0,3.45,0,0,0,0,0,0,0,0,no
18,18,0,100,77.78,27.78,22.22,5.56,0,5.56,11.11,0,5.56,0,16.67,16.67,0,16.67,0,11.11,16.67,11.11,0,0,0,0,22.22,0,0,0,11.11,11.11,0,0,0,0,16.67,0,0,5.56,5.56,0,0,11.11,5.56,0,0,0,0,0,0,0,0,0,16.67,5.56,5.56,5.56,0,0,0,0,0,0,0,5.56,5.56,0,no
24,24,12.5,91.67,66.67,33.33,25,0,0,16.67,8.33,0,8.33,0,25,16.67,0,20.83,4.17,4.17,12.5,0,0,4.17,0,0,29.17,0,0,0,0,0,0,0,0,0,20.83,8.33,0,8.33,4.17,0,0,0,4.17,4.17,0,0,4.17,0,0,0,0,0,4.17,4.17,0,0,0,0,0,0,0,0,0,0,0,0,no
20,20,15,70,50,25,20,5,0,10,5,0,5,5,20,15,5,10,0,0,5,0,0,0,0,5,20,5,0,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,5,0,0,0,0,0,no
22,22,0,90.91,63.64,27.27,18.18,9.09,0,4.55,4.55,0,9.09,4.55,31.82,13.64,9.09,22.73,0,4.55,0,13.64,0,4.55,0,0,13.64,0,0,0,13.64,4.55,9.09,0,9.09,0,13.64,4.55,0,0,4.55,0,0,0,9.09,4.55,0,4.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
24,24,12.5,95.83,66.67,25,20.83,4.17,4.17,8.33,4.17,0,4.17,4.17,16.67,16.67,4.17,12.5,0,4.17,16.67,4.17,0,0,0,0,25,0,0,0,4.17,4.17,0,0,0,0,8.33,0,0,0,0,0,0,8.33,0,0,0,0,0,0,0,0,0,0,25,8.33,8.33,4.17,0,0,4.17,0,0,0,0,0,0,0,no
12,12,0,100,75,25,16.67,0,0,8.33,8.33,0,8.33,0,25,25,8.33,16.67,0,0,0,0,8.33,16.67,0,0,25,0,0,0,16.67,8.33,8.33,8.33,0,0,25,0,0,0,8.33,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,0,0,no
14,14,14.29,78.57,78.57,28.57,21.43,7.14,0,7.14,7.14,0,7.14,0,21.43,21.43,0,21.43,0,7.14,7.14,14.29,7.14,7.14,0,0,14.29,0,0,0,0,0,0,0,0,0,21.43,0,7.14,0,7.14,0,0,7.14,7.14,0,0,0,0,0,0,0,0,0,7.14,0,0,7.14,0,0,0,0,0,0,0,0,0,0,no
27,27,14.81,92.59,66.67,22.22,18.52,7.41,0,3.7,7.41,0,3.7,3.7,18.52,14.81,3.7,14.81,0,14.81,14.81,11.11,0,3.7,0,0,22.22,3.7,3.7,3.7,7.41,7.41,0,0,0,0,11.11,0,3.7,0,3.7,0,0,3.7,0,0,0,0,0,3.7,0,3.7,0,0,22.22,11.11,7.41,3.7,0,3.7,0,0,0,0,0,0,0,0,no
22,22,18.18,72.73,59.09,18.18,9.09,0,0,4.55,4.55,0,9.09,9.09,9.09,9.09,0,4.55,0,4.55,13.64,9.09,0,0,0,0,13.64,0,0,0,13.64,4.55,9.09,4.55,0,4.55,9.09,0,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,4.55,0,0,4.55,0,4.55,0,0,0,0,0,0,0,0,no
20,20,20,95,60,25,10,0,0,5,5,0,15,0,30,25,0,20,5,0,10,5,0,0,0,10,10,0,0,0,5,0,5,0,0,5,20,5,5,0,0,5,0,0,5,0,0,0,0,10,10,0,10,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,no
18,18,5.56,94.44,61.11,16.67,11.11,0,0,5.56,5.56,0,5.56,11.11,22.22,22.22,0,11.11,5.56,5.56,0,5.56,5.56,5.56,0,0,16.67,0,0,5.56,11.11,5.56,5.56,0,0,0,16.67,0,5.56,0,5.56,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56,0,5.56,0,0,5.56,0,0,0,0,0,0,0,0,no
25,25,24,84,64,28,16,0,0,8,8,0,12,0,16,12,0,12,0,4,4,8,0,8,0,0,32,0,0,0,4,4,0,0,0,0,28,4,0,0,4,4,0,16,0,0,0,0,0,0,0,0,0,0,12,0,4,8,0,0,4,0,0,0,0,0,0,0,no
16,16,12.5,93.75,75,25,25,0,0,12.5,12.5,0,0,6.25,18.75,18.75,0,18.75,0,0,6.25,6.25,6.25,6.25,0,0,37.5,0,6.25,0,12.5,12.5,0,0,0,0,6.25,0,0,0,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,no
17,17,11.76,76.47,52.94,17.65,17.65,0,0,11.76,5.88,0,0,0,11.76,11.76,0,11.76,0,0,17.65,5.88,0,0,0,0,23.53,0,0,5.88,5.88,0,5.88,0,0,5.88,5.88,0,0,5.88,5.88,0,0,0,5.88,11.76,11.76,0,0,0,0,0,0,0,17.65,0,17.65,0,0,0,0,0,0,0,0,0,0,0,no
22,22,18.18,72.73,59.09,18.18,9.09,0,0,4.55,4.55,0,9.09,4.55,13.64,13.64,0,9.09,0,4.55,13.64,9.09,0,0,0,0,13.64,0,0,0,13.64,4.55,9.09,4.55,0,4.55,9.09,0,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,4.55,0,0,4.55,0,4.55,0,0,0,0,0,0,0,0,no
24,24,4.17,100,75,29.17,20.83,0,8.33,8.33,4.17,0,8.33,8.33,25,16.67,4.17,16.67,0,12.5,8.33,0,0,4.17,0,0,29.17,0,0,4.17,4.17,4.17,0,0,0,0,16.67,0,0,8.33,0,0,0,4.17,0,0,0,0,0,0,0,0,0,0,16.67,0,0,16.67,0,0,0,0,0,0,0,0,0,0,no
18,18,16.67,100,61.11,33.33,16.67,0,5.56,5.56,5.56,0,16.67,0,22.22,16.67,0,22.22,0,5.56,0,5.56,0,0,0,0,22.22,0,0,0,0,0,0,0,0,0,11.11,5.56,0,0,0,0,0,5.56,0,5.56,0,5.56,0,11.11,0,5.56,0,5.56,16.67,5.56,5.56,5.56,5.56,0,0,0,0,0,0,0,0,0,no
23,23,4.35,69.57,56.52,17.39,8.7,0,0,4.35,4.35,0,8.7,4.35,21.74,21.74,0,13.04,0,8.7,4.35,0,4.35,0,13.04,0,13.04,0,0,0,8.7,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.04,0,8.7,4.35,0,0,0,0,0,0,0,4.35,0,0,no
24,24,8.33,87.5,58.33,20.83,12.5,0,4.17,8.33,0,0,8.33,4.17,12.5,8.33,0,12.5,0,12.5,12.5,8.33,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,20.83,0,4.17,8.33,4.17,0,4.17,4.17,4.17,0,0,0,0,0,0,0,0,0,20.83,4.17,0,16.67,0,0,0,0,0,0,0,0,0,0,no
27,27,0,96.3,74.07,33.33,25.93,3.7,0,11.11,11.11,0,7.41,3.7,22.22,11.11,11.11,11.11,0,11.11,11.11,3.7,3.7,0,0,0,29.63,0,0,0,7.41,3.7,3.7,0,3.7,0,22.22,0,0,0,11.11,3.7,7.41,0,3.7,7.41,0,7.41,0,0,0,0,0,0,7.41,0,3.7,3.7,0,0,0,0,0,0,0,0,0,0,no
21,21,19.05,85.71,66.67,19.05,14.29,0,0,4.76,9.52,0,4.76,0,28.57,19.05,4.76,19.05,4.76,0,23.81,4.76,0,0,0,0,14.29,0,0,0,4.76,4.76,0,0,0,0,19.05,0,0,0,4.76,0,0,14.29,4.76,0,0,0,0,4.76,4.76,0,0,0,23.81,4.76,14.29,4.76,0,0,0,0,0,0,0,0,0,0,no
14,14,0,92.86,64.29,21.43,21.43,0,0,14.29,7.14,0,0,0,21.43,14.29,0,21.43,0,14.29,14.29,0,0,0,0,0,35.71,0,0,0,0,0,0,0,0,0,14.29,0,0,7.14,0,0,0,0,7.14,7.14,7.14,0,0,0,0,0,0,0,14.29,0,14.29,0,0,0,0,0,0,0,0,0,0,0,no
17,17,5.88,82.35,58.82,35.29,29.41,17.65,0,5.88,5.88,0,5.88,0,17.65,11.76,0,17.65,0,0,5.88,5.88,0,0,5.88,0,17.65,5.88,0,0,11.76,5.88,5.88,0,0,0,11.76,5.88,0,0,0,0,0,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88,0,0,no
23,23,4.35,95.65,82.61,30.43,13.04,4.35,0,4.35,4.35,0,17.39,8.7,30.43,26.09,8.7,13.04,4.35,0,8.7,4.35,0,4.35,0,0,21.74,0,0,4.35,4.35,4.35,0,0,0,0,13.04,0,0,4.35,0,0,4.35,4.35,0,0,0,0,0,0,0,0,0,0,4.35,0,4.35,0,0,0,0,0,0,0,0,0,0,0,no
19,19,15.79,78.95,52.63,21.05,21.05,0,0,10.53,10.53,0,0,0,15.79,15.79,0,15.79,0,15.79,0,5.26,0,0,0,0,36.84,0,5.26,5.26,31.58,21.05,10.53,0,10.53,0,26.32,0,0,0,0,15.79,0,5.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
16,16,12.5,75,50,12.5,12.5,0,0,6.25,6.25,0,0,12.5,12.5,12.5,0,12.5,0,0,6.25,6.25,0,0,0,0,18.75,6.25,0,0,0,0,0,0,0,0,6.25,0,0,6.25,6.25,0,0,0,6.25,0,0,0,0,0,0,0,0,0,18.75,6.25,6.25,6.25,0,0,0,0,6.25,0,0,0,0,0,no
23,23,13.04,82.61,52.17,17.39,17.39,0,0,8.7,8.7,0,0,4.35,13.04,13.04,0,13.04,0,13.04,4.35,4.35,0,0,0,0,30.43,0,4.35,4.35,26.09,17.39,8.7,0,8.7,0,26.09,0,0,0,0,13.04,0,8.7,0,4.35,0,0,4.35,0,0,0,0,0,4.35,4.35,0,0,0,0,0,0,0,0,0,0,0,0,no
21,21,23.81,66.67,28.57,9.52,9.52,0,0,4.76,4.76,0,0,0,19.05,14.29,4.76,14.29,0,0,4.76,0,0,0,4.76,0,14.29,4.76,0,0,14.29,4.76,9.52,4.76,0,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.81,4.76,4.76,14.29,0,0,4.76,4.76,0,0,0,0,0,0,no
